name,link,full_path,dob,taken,gender
Nungki Kusumastuti,https://id.wikipedia.org/wiki/Nungki_Kusumastuti,,Dec 29 1958,,0
Nunu Datau,https://id.wikipedia.org/wiki/Nunu_Datau,,Jun 7 1971,,0
Nunung,https://id.wikipedia.org/wiki/Nunung,,Apr 5 1963,,0
Nur Afni Octavia,https://id.wikipedia.org/wiki/Nur_Afni_Octavia,,Oct 27 1958,,0
Nuri Maulida,https://id.wikipedia.org/wiki/Nuri_Maulida,,Nov 22 1985,,0
Nuri Shaden,https://id.wikipedia.org/wiki/Nuri_Shaden,,Feb 25 1984,,0
Nurnaningsih,https://id.wikipedia.org/wiki/Nurnaningsih,,,,0
Nurul Arifin,https://id.wikipedia.org/wiki/Nurul_Arifin,./foto/Nurul_Arifin.jpg,Jul 18 1966,2018:06:28,0
Nurul Hidayati,https://id.wikipedia.org/wiki/Nurul_Hidayati,,Jul 28 1972,,0
Nycta Gina,https://id.wikipedia.org/wiki/Nycta_Gina,,,,0
Oki Setiana Dewi,https://id.wikipedia.org/wiki/Oki_Setiana_Dewi,,,,0
Okie Agustina,https://id.wikipedia.org/wiki/Okie_Agustina,,Aug 25 1982,,0
Olga Lydia,https://id.wikipedia.org/wiki/Olga_Lydia,,Dec 4 1976,,0
Olivia Lubis Jensen,https://id.wikipedia.org/wiki/Olivia_Lubis_Jensen,,Apr 11 1993,,0
Denmark,https://id.wikipedia.org/wiki/Denmark,,,,0
Oxcerila Paryana,https://id.wikipedia.org/wiki/Oxcerila_Paryana,,Oct 10 1991,,0
Pamela Bowie,https://id.wikipedia.org/wiki/Pamela_Bowie,,Oct 18 1993,,0
Paramitha Rusady,https://id.wikipedia.org/wiki/Paramitha_Rusady,,Aug 11 1966,,0
Paula Rumokoy,https://id.wikipedia.org/wiki/Paula_Rumokoy,./foto/Paula_Rumokoy.jpg,Apr 17 1949,,0
Paula Verhoeven,https://id.wikipedia.org/wiki/Paula_Verhoeven,,,,0
Peggy Melati Sukma,https://id.wikipedia.org/wiki/Peggy_Melati_Sukma,,Jun 13 1976,,0
Permata Sari Harahap,https://id.wikipedia.org/wiki/Permata_Sari_Harahap,,Mar 18 1985,,0
Pevita Pearce,https://id.wikipedia.org/wiki/Pevita_Pearce,,Oct 6 1992,,0
Pipik Dian Irawati,https://id.wikipedia.org/wiki/Pipik_Dian_Irawati,,Nov 26 1977,,0
Poppy Bunga,https://id.wikipedia.org/wiki/Poppy_Bunga,./foto/Poppy-Bunga.jpg,Oct 26 1991,,0
Poppy Sovia,https://id.wikipedia.org/wiki/Poppy_Sovia,,Sep 23 1984,,0
Pretty Asmara,https://id.wikipedia.org/wiki/Pretty_Asmara,,Sep 27 1977,,0
Prilly Latuconsina,https://id.wikipedia.org/wiki/Prilly_Latuconsina,,Oct 15 1996,,0
Prisia Nasution,https://id.wikipedia.org/wiki/Prisia_Nasution,,Jun 1 1984,,0
Puput Novel,https://id.wikipedia.org/wiki/Puput_Novel,./foto/Puput_Novel31.JPG,Aug 31 1974,2014:07:18,0
Putri Anne,https://id.wikipedia.org/wiki/Putri_Anne_(aktris_Indonesia),./foto/Putri_Anne_aktris.jpg,Jun 18 1990,,0
Putri Ayudya,https://id.wikipedia.org/wiki/Putri_Ayudya,,May 20 1988,,0
Putri Marino,https://id.wikipedia.org/wiki/Putri_Marino,,Aug 4 1993,,0
Putri Patricia,https://id.wikipedia.org/wiki/Putri_Patricia,,May 24 1980,,0
Putri Una,https://id.wikipedia.org/wiki/Putri_Una,,Oct 24 1987,,0
Puy Brahmantya,https://id.wikipedia.org/wiki/Puy_Brahmantya,,Oct 18 1985,,0
Qory Sandioriva,https://id.wikipedia.org/wiki/Qory_Sandioriva,,,,0
Rachel Amanda,https://id.wikipedia.org/wiki/Rachel_Amanda,,,,0
Rachel Maryam,https://id.wikipedia.org/wiki/Rachel_Maryam,./foto/23%C2%BA_Foro_Parlamentario_Asia_Pac%C3%ADfico_-_Delegaci%C3%B3n_Indonesia_%2816265847862%29.jpg,Apr 20 1980,2015:01:12,0
Rachquel Nesia,https://id.wikipedia.org/wiki/Rachquel_Nesia,,May 26 1999,,0
Rahayu Effendi,https://id.wikipedia.org/wiki/Rahayu_Effendi,,Aug 30 1942,,0
Rahayu Saraswati,https://id.wikipedia.org/wiki/Rahayu_Saraswati,,,,0
Rahma Azhari,https://id.wikipedia.org/wiki/Rahma_Azhari,,Sep 17 1981,,0
Rahma Landy,https://id.wikipedia.org/wiki/Rahma_Landy,,,,0
Rahmi Nurullina,https://id.wikipedia.org/wiki/Rahmi_Nurullina,,Jul 26 1990,,0
Rae Sita,https://id.wikipedia.org/wiki/Rae_Sita,,,,0
Australia,https://id.wikipedia.org/wiki/Australia,,,,0
Raihaanun,https://id.wikipedia.org/wiki/Raihaanun,,Jun 7 1988,,0
Raisa Andriana,https://id.wikipedia.org/wiki/Raisa_Andriana,./foto/Raisa.png,Jun 6 1990,,0
Raline Shah,https://id.wikipedia.org/wiki/Raline_Shah,./foto/Raline_Shah_Rotaract_Semanggi_Hariadhi.jpg,Mar 4 1985,2012:08:04,0
Ranggani Puspandya,https://id.wikipedia.org/wiki/Ranggani_Puspandya,,Jun 12 1989,,0
Rani Ramadhany,https://id.wikipedia.org/wiki/Rani_Ramadhany,,,,0
Rani Soraya,https://id.wikipedia.org/wiki/Rani_Soraya,,,,0
Rania Putri Sari,https://id.wikipedia.org/wiki/Rania_Putri_Sari,,Aug 30 1994,,0
Ranieta Manopo,https://id.wikipedia.org/wiki/Ranieta_Manopo,,,,0
Ranty Purnamasari,https://id.wikipedia.org/wiki/Ranty_Purnamasari,,Sep 15 1972,,0
Raquel Katie Larkin,https://id.wikipedia.org/wiki/Raquel_Katie_Larkin,,Feb 5 1996,,0
Rara Nawangsih,https://id.wikipedia.org/wiki/Rara_Nawangsih,,Sep 23 1988,,0
Ratmi B-29,https://id.wikipedia.org/wiki/Ratmi_B-29,,,,0
Ratna Galih,https://id.wikipedia.org/wiki/Ratna_Galih,,Mar 17 1988,,0
Ratna Riantiarno,https://id.wikipedia.org/wiki/Ratna_Riantiarno,./foto/Ratna_Riantiarno.jpg,Apr 23 1952,2015:07:28,0
Ratna Ruthinah,https://id.wikipedia.org/wiki/Ratna_Ruthinah,,,,0
10 April,https://id.wikipedia.org/wiki/10_April,,,,0
1928,https://id.wikipedia.org/wiki/1928,,,,0
Ratnakanya,https://id.wikipedia.org/wiki/Ratnakanya_Annisa_Pinandita,,Nov 23 1998,,0
Ratu Felisha,https://id.wikipedia.org/wiki/Ratu_Felisha,,Oct 16 1982,,0
Rebecca Tamara,https://id.wikipedia.org/wiki/Rebecca_Tamara,./foto/Rebecca_Tamara.jpg,Aug 11 1994,,0
Regina Rengganis,https://id.wikipedia.org/wiki/Regina_Rengganis,,Apr 2 1998,,0
Reggy Lawalata,https://id.wikipedia.org/wiki/Reggy_Lawalata,,Feb 4 1960,,0
Rena Tabitha,https://id.wikipedia.org/wiki/Rena_Tabitha,,Jun 22 1979,,0
Renata Kusmanto,https://id.wikipedia.org/wiki/Renata_Kusmanto,,Nov 7 1982,,0
Renny Umari,https://id.wikipedia.org/wiki/Renny_Umari,,Jun 2 1983,,0
Revalina S. Temat,https://id.wikipedia.org/wiki/Revalina_S._Temat,,,,0
Reyhanna Alhabsyi,https://id.wikipedia.org/wiki/Reyhanna_Alhabsyi,,Apr 16 1998,,0
Reynavenzka,https://id.wikipedia.org/wiki/Reynavenzka,,Mar 24 1992,,0
Rheina Maryana,https://id.wikipedia.org/wiki/Rheina_Maryana,,Mar 12 1975,,0
Ria Irawan,https://id.wikipedia.org/wiki/Ria_Irawan,,Jul 24 1969,,0
Ria Ricis,https://id.wikipedia.org/wiki/Ria_Ricis,,Jul 1 1995,,0
Rianti Cartwright,https://id.wikipedia.org/wiki/Rianti_Cartwright,./foto/Signature_of_Rianti_Cartwright.png,Sep 22 1983,,0
Inggris,https://id.wikipedia.org/wiki/Inggris,,,,0
Ricca Rachim,https://id.wikipedia.org/wiki/Ricca_Rachim,,,,0
Richa Novisha,https://id.wikipedia.org/wiki/Richa_Novisha,,Nov 6 1985,,0
Rieke Dyah Pitaloka,https://id.wikipedia.org/wiki/Rieke_Dyah_Pitaloka,,,,0
Rima Melati,https://id.wikipedia.org/wiki/Rima_Melati,./foto/Rima_Melati%2C_c._1960.jpg,Aug 22 1939,,0
Rina Diana,https://id.wikipedia.org/wiki/Rina_Diana,,May 8 1992,,0
Yunani,https://id.wikipedia.org/wiki/Yunani,,,,0
Rina Hasyim,https://id.wikipedia.org/wiki/Rina_Hasyim,,Apr 22 1947,,0
Rini Mentari,https://id.wikipedia.org/wiki/Rini_Mentari,,Aug 4 1994,,0
Rini S. Bono,https://id.wikipedia.org/wiki/Rini_S._Bono,,Aug 20 1956,,0
Rini Yulianti,https://id.wikipedia.org/wiki/Rini_Yulianti,,Jul 11 1985,,0
Ririn Ekawati,https://id.wikipedia.org/wiki/Ririn_Ekawati,./foto/Ririn-ekawati-057.jpg,Nov 11 1982,2011:02:27,0
Risa Umami,https://id.wikipedia.org/wiki/Risa_Umami,,,,0
15 Agustus,https://id.wikipedia.org/wiki/15_Agustus,,,,0
1923,https://id.wikipedia.org/wiki/1923,,,,0
Risty Tagor,https://id.wikipedia.org/wiki/Risty_Tagor,./foto/Risty_Tagor.jpg,Apr 12 1989,2012:07:17,0
Rita Sugiarto,https://id.wikipedia.org/wiki/Rita_Sugiarto,,Sep 19 1960,,0
Rita Zahara,https://id.wikipedia.org/wiki/Rita_Zahara,./foto/Rita_Zahara.jpg,Dec 5 1942,,0
Roekiah,https://id.wikipedia.org/wiki/Roekiah,,,,0
Roldiah Matulessy,https://id.wikipedia.org/wiki/Roldiah_Matulessy,,Aug 11 1925,,0
11 Agustus,https://id.wikipedia.org/wiki/11_Agustus,,,,0
1925,https://id.wikipedia.org/wiki/1925,,,,0
Roosilawaty,https://id.wikipedia.org/wiki/Roosilawaty,./foto/Roosliawaty_Nasional_21_Jun_1960_p3.jpg,Apr 15 1939,2012:07:31,0
Rosnita Putri,https://id.wikipedia.org/wiki/Rosnita_Putri,,Oct 28 1986,,0
Roweina Umboh,https://id.wikipedia.org/wiki/Roweina_Umboh,,Dec 31 1968,,0
Ruth Pelupessy,https://id.wikipedia.org/wiki/Ruth_Pelupessy,,Dec 0 1940,,0
Ryana Dea,https://id.wikipedia.org/wiki/Ryana_Dea,,Dec 7 1989,,0
Sabai Morscheck,https://id.wikipedia.org/wiki/Sabai_Morscheck,,Oct 3 1988,,0
Sahila Hisyam,https://id.wikipedia.org/wiki/Sahila_Hisyam,,Apr 20 1992,,0
Sahira Anjani,https://id.wikipedia.org/wiki/Sahira_Anjani,,May 15 1987,,0
Saira Jihan,https://id.wikipedia.org/wiki/Saira_Jihan,,Sep 2 1986,,0
Sally Marcellina,https://id.wikipedia.org/wiki/Sally_Marcellina,,Jul 28 1969,,0
Salma Paramitha,https://id.wikipedia.org/wiki/Salma_Paramitha,,Nov 29 1999,,0
Salmah,https://id.wikipedia.org/wiki/Salmah,,,,0
06 Juni,https://id.wikipedia.org/wiki/06_Juni,,,,0
1926,https://id.wikipedia.org/wiki/1926,,,,0
Salshabilla Adriani,https://id.wikipedia.org/wiki/Salshabilla_Adriani,,Aug 12 2000,,0
Salvita Decorte,https://id.wikipedia.org/wiki/Salvita_Decorte,,Jul 13 1990,,0
Sandra Dewi,https://id.wikipedia.org/wiki/Sandra_Dewi,,Aug 8 1983,,0
Sandrinna Michelle,https://id.wikipedia.org/wiki/Sandrinna_Michelle,,,,0
Sandy Harun,https://id.wikipedia.org/wiki/Sandy_Harun,,Feb 28 1965,,0
Santi Sardi,https://id.wikipedia.org/wiki/Santi_Sardi,./foto/Santi_sardi.jpg,Jun 3 1969,,0
Saphira Indah,https://id.wikipedia.org/wiki/Saphira_Indah,,Jul 26 1986,,0
Sarah Azhari,https://id.wikipedia.org/wiki/Sarah_Azhari,,Jun 16 1978,,0
Sarah Jane,https://id.wikipedia.org/wiki/Sarah_Jane,,Nov 8 1984,,0
Sarah Sechan,https://id.wikipedia.org/wiki/Sarah_Sechan,,May 9 1974,,0
Sarah Shafitri,https://id.wikipedia.org/wiki/Sarah_Shafitri,,May 2 1990,,0
Sari Narulita,https://id.wikipedia.org/wiki/Sari_Narulita,,Aug 26 1944,,0
Sarwendah Tan,https://id.wikipedia.org/wiki/Sarwendah_Tan,,Aug 29 1989,,0
Sausan Machari,https://id.wikipedia.org/wiki/Sausan_Machari,,May 29 1978,,0
Selena Alesandra,https://id.wikipedia.org/wiki/Selena_Alesandra,,Feb 15 1995,,0
Senandung Nacita,https://id.wikipedia.org/wiki/Senandung_Nacita,,,,0
Shae,https://id.wikipedia.org/wiki/Shae,,Feb 16 1994,,0
Shafira Umm,https://id.wikipedia.org/wiki/Shafira_Umm,,Dec 2 1984,,0
Shahnaz Haque,https://id.wikipedia.org/wiki/Shahnaz_Haque,,Sep 1 1972,,0
Shalvynne,https://id.wikipedia.org/wiki/Shalvynne,,Aug 11 1990,,0
Shandy Aulia,https://id.wikipedia.org/wiki/Shandy_Aulia,,Jun 23 1987,,0
Shanty,https://id.wikipedia.org/wiki/Shanty,./foto/Shanty_%28foto_oleh_Adi_Wahono%29.jpg,Dec 30 1978,,0
Shara Aryo,https://id.wikipedia.org/wiki/Shara_Aryo,,May 28 1979,,0
Shareefa Daanish,https://id.wikipedia.org/wiki/Shareefa_Daanish,,Jun 21 1982,,0
Inggris,https://id.wikipedia.org/wiki/Inggris,,,,0
Sharena,https://id.wikipedia.org/wiki/Sharena,,Oct 11 1983,,0
Sharon Jessica,https://id.wikipedia.org/wiki/Sharon_Jessica,,Apr 25 1993,,0
Sheila Dara Aisha,https://id.wikipedia.org/wiki/Sheila_Dara_Aisha,,Sep 24 1992,,0
Sheila Marcia Joseph,https://id.wikipedia.org/wiki/Sheila_Marcia_Joseph,,Sep 3 1989,,0
Sheila Tohir,https://id.wikipedia.org/wiki/Sheila_Tohir,,May 14 1990,,0
Sherina Munaf,https://id.wikipedia.org/wiki/Sherina_Munaf,./foto/SherinaMunaf.jpg,Jun 11 1990,2011:07:29,0
Sherly Malinton,https://id.wikipedia.org/wiki/Sherly_Malinton,,Feb 24 1963,,0
Sheryl Sheinafia,https://id.wikipedia.org/wiki/Sheryl_Sheinafia,,,,0
Shierly Rushworth,https://id.wikipedia.org/wiki/Shierly_Rushworth,,,,0
Shinta Bachir,https://id.wikipedia.org/wiki/Shinta_Bachir,,Feb 7 1986,,0
Shinta Muin,https://id.wikipedia.org/wiki/Shinta_Muin,./foto/Shinta_Muin.jpeg,Jun 10 1950,,0
Shireen Sungkar,https://id.wikipedia.org/wiki/Shireen_Sungkar,,,,0
Shirley Anggraini,https://id.wikipedia.org/wiki/Shirley_Anggraini,,Jul 22 1992,,0
Sigi Wimala,https://id.wikipedia.org/wiki/Sigi_Wimala,,Jun 21 1983,,0
Siska Widowati,https://id.wikipedia.org/wiki/Siska_Widowati,,,,0
Sissy Priscillia,https://id.wikipedia.org/wiki/Sissy_Priscillia,,Apr 5 1985,,0
Sita Nursanti,https://id.wikipedia.org/wiki/Sita_Nursanti,,Aug 27 1974,,0
Siti Anizah,https://id.wikipedia.org/wiki/Siti_Anizah,,Nov 9 1989,,0
Siti Badriah,https://id.wikipedia.org/wiki/Siti_Badriah,,Nov 11 1991,,0
Sitoresmi Prabuningrat,https://id.wikipedia.org/wiki/Sitoresmi_Prabuningrat,,Mar 7 1950,,0
Sivia Azizah,https://id.wikipedia.org/wiki/Sivia_Azizah,,,,0
Sofia W.D.,https://id.wikipedia.org/wiki/Sofia_W.D.,./foto/Sofia_WD_Film_Varia_Nov_1953_p6.jpg,Oct 12 1924,2013:12:11,0
Sonita Novrianti,https://id.wikipedia.org/wiki/Sonita_Novrianti,,Nov 21 1989,,0
Sonya Fatmala,https://id.wikipedia.org/wiki/Sonya_Fatmala,,,,0
Sonya Pandarmawan,https://id.wikipedia.org/wiki/Sonya_Pandarmawan,./foto/Sonya_Pandarmawan_2013-09-22_09-50.jpeg,May 18 1996,,0
Sophia Latjuba,https://id.wikipedia.org/wiki/Sophia_Latjuba,,Aug 8 1970,,0
Jerman,https://id.wikipedia.org/wiki/Jerman,,,,0
Sophie Navita,https://id.wikipedia.org/wiki/Sophie_Navita,,Nov 10 1975,,0
Soraya Larasati,https://id.wikipedia.org/wiki/Soraya_Larasati,,Jun 11 1986,,0
Stefanie Hariadi,https://id.wikipedia.org/wiki/Stefanie_Hariadi,,,,0
Stefanny Margaretha Aay,https://id.wikipedia.org/wiki/Stefanny_Margaretha_Aay,,Mar 31 1993,,0
Steffi Zamora,https://id.wikipedia.org/wiki/Steffi_Zamora,,Dec 15 2000,,0
Stella Cornelia,https://id.wikipedia.org/wiki/Stella_Cornelia,,Nov 3 1994,,0
Stephanie Pascalia,https://id.wikipedia.org/wiki/Stephanie_Pascalia,,,,0
Stevani Nepa,https://id.wikipedia.org/wiki/Stevani_Nepa,,May 7 1992,,0
Suparmi,https://id.wikipedia.org/wiki/Suparmi,,,,0
Susan Bachtiar,https://id.wikipedia.org/wiki/Susan_Bachtiar,,May 2 1973,,0
Susan Sameh,https://id.wikipedia.org/wiki/Susan_Sameh,,Feb 24 1997,,0
Susanna Caecilia,https://id.wikipedia.org/wiki/Susanna_Caecilia,,May 25 1955,,0
Susy Bolle,https://id.wikipedia.org/wiki/Susy_Bolle,,,,0
Suti Karno,https://id.wikipedia.org/wiki/Suti_Karno,,Apr 27 1966,,0
Suzanna,https://id.wikipedia.org/wiki/Suzanna,,,,0
Syarmi Amanda,https://id.wikipedia.org/wiki/Syarmi_Amanda,,Sep 22 1978,,0
Syifa Hadju,https://id.wikipedia.org/wiki/Syifa_Hadju,,,,0
Sylvana Herman,https://id.wikipedia.org/wiki/Sylvana_Herman,,,,0
Sylvia Fully,https://id.wikipedia.org/wiki/Sylvia_Fully,,Sep 24 1988,,0
Sylvia Widiantono,https://id.wikipedia.org/wiki/Sylvia_Widiantono,,,,0
Taffana Dewi,https://id.wikipedia.org/wiki/Taffana_Dewi,,Jul 31 1979,,0
Tamara Bleszynski,https://id.wikipedia.org/wiki/Tamara_Bleszynski,./foto/Tamara1.jpg,Dec 25 1974,,0
Tamara Tyasmara,https://id.wikipedia.org/wiki/Tamara_Tyasmara,,,,0
Tania Gunadi,https://id.wikipedia.org/wiki/Tania_Gunadi,,,,0
Indonesia,https://id.wikipedia.org/wiki/Indonesia,,,,0
Amerika Serikat,https://id.wikipedia.org/wiki/Amerika_Serikat,,,,0
Tanty Yosepha,https://id.wikipedia.org/wiki/Tanty_Yosepha,./foto/Tanty_yosepha.jpg,Mar 22 1950,,0
Tara Basro,https://id.wikipedia.org/wiki/Tara_Basro,,Jun 11 1990,,0
Tarida Gloria,https://id.wikipedia.org/wiki/Tarida_Gloria,,Aug 25 1960,,0
Taskya Namya,https://id.wikipedia.org/wiki/Taskya_Namya,,,,0
Tasya Djerly,https://id.wikipedia.org/wiki/Tasya_Djerly,,Aug 18 1990,,0
Tasya Kamila,https://id.wikipedia.org/wiki/Tasya_Kamila,./foto/Tasya_Kamila.jpg,Nov 22 1992,,0
Tatiana Sivek,https://id.wikipedia.org/wiki/Tatiana_Sivek,,Feb 16 1988,,0
Tatiek Maliyati,https://id.wikipedia.org/wiki/Tatiek_Maliyati,,Nov 10 1934,,0
10 November,https://id.wikipedia.org/wiki/10_November,,,,0
1934,https://id.wikipedia.org/wiki/1934,,,,0
Tatiek Tito,https://id.wikipedia.org/wiki/Tatiek_Tito,,Nov 7 1939,,0
Tatjana Saphira,https://id.wikipedia.org/wiki/Tatjana_Saphira,,May 21 1997,,0
Tatyana Akman,https://id.wikipedia.org/wiki/Tatyana_Akman,,Mar 7 1994,,0
Terry Putri,https://id.wikipedia.org/wiki/Terry_Putri,,Dec 1 1979,,0
Tessa Kaunang,https://id.wikipedia.org/wiki/Tessa_Kaunang,,Nov 5 1976,,0
Tetty Liz Indriati,https://id.wikipedia.org/wiki/Tetty_Liz_Indriati,,Nov 8 1957,,0
Thalita Latief,https://id.wikipedia.org/wiki/Thalita_Latief,,Dec 6 1988,,0
Tiara Westlake,https://id.wikipedia.org/wiki/Tiara_Westlake,./foto/Tiara_Westlake_2014-04-22_17-02.jpg,Jul 11 1995,,0
Tien Kadaryono,https://id.wikipedia.org/wiki/Tien_Kadaryono,,,,0
Tika Bravani,https://id.wikipedia.org/wiki/Tika_Bravani,./foto/Tika_Bravani_on_Kartini_1.jpg,Feb 17 1990,,0
Tika Panggabean,https://id.wikipedia.org/wiki/Tika_Panggabean,,Oct 3 1970,,0
Tika Putri,https://id.wikipedia.org/wiki/Tika_Putri,,Nov 1 1989,,0
Tike Priatnakusumah,https://id.wikipedia.org/wiki/Tike_Priatnakusumah,,Oct 31 1977,,0
Tina Toon,https://id.wikipedia.org/wiki/Tina_Toon,,Aug 20 1993,,0
Tissa Biani,https://id.wikipedia.org/wiki/Tissa_Biani,,Jul 24 2002,,0
Titi Dibyo,https://id.wikipedia.org/wiki/Titi_Dibyo,,,,0
Titi DJ,https://id.wikipedia.org/wiki/Titi_DJ,,May 27 1966,,0
Titi Kamal,https://id.wikipedia.org/wiki/Titi_Kamal,,Dec 7 1981,,0
Titi Qadarsih,https://id.wikipedia.org/wiki/Titi_Qadarsih,,Sep 22 1945,,0
Titi Rajo Bintang,https://id.wikipedia.org/wiki/Titi_Rajo_Bintang,,Feb 10 1981,,0
Titiek Puspa,https://id.wikipedia.org/wiki/Titiek_Puspa,./foto/Titiek_Puspa_Varia_cover.jpg,Nov 1 1937,2014:01:05,0
Titiek Sandhora,https://id.wikipedia.org/wiki/Titiek_Sandhora,,,,0
Titien Sumarni,https://id.wikipedia.org/wiki/Titien_Sumarni,./foto/Titien_Sumarni%2C_Film_Varia_1.5%2C_cover.jpg,Dec 28 1930,,0
Tizza Radia,https://id.wikipedia.org/wiki/Tizza_Radia,,,,0
TJ,https://id.wikipedia.org/wiki/TJ,,,,0
Tri Yudiman,https://id.wikipedia.org/wiki/Tri_Yudiman,,,,0
Tsania Marwa,https://id.wikipedia.org/wiki/Tsania_Marwa,,Apr 5 1991,,0
Tuti Indra Malaon,https://id.wikipedia.org/wiki/Tuti_Indra_Malaon,./foto/Tuti_indra_malaon.JPG,Dec 1 1939,,0
Tuti Kembang Mentari,https://id.wikipedia.org/wiki/Tuti_Kembang_Mentari,,,,0
Tuti Mutia,https://id.wikipedia.org/wiki/Tuti_Mutia,,,,0
Tutie Kirana,https://id.wikipedia.org/wiki/Tutie_Kirana,,Oct 28 1952,,0
Tuty S,https://id.wikipedia.org/wiki/Tuty_S,,Feb 16 1936,,0
Tuty Wasiat,https://id.wikipedia.org/wiki/Tuty_Wasiat,,,,0
Tya Arifin,https://id.wikipedia.org/wiki/Tya_Arifin,,Oct 22 1994,,0
Tya Ariestya,https://id.wikipedia.org/wiki/Tya_Ariestya,,Mar 30 1986,,0
Tya Restyana,https://id.wikipedia.org/wiki/Tya_Restyana,,Mar 2 1989,,0
Tyas Mirasih,https://id.wikipedia.org/wiki/Tyas_Mirasih,,Apr 8 1987,,0
Uci Bing Slamet,https://id.wikipedia.org/wiki/Uci_Bing_Slamet,,Feb 8 1963,,0
Uli Auliani,https://id.wikipedia.org/wiki/Uli_Auliani,,Nov 20 1985,,0
Ully Artha,https://id.wikipedia.org/wiki/Ully_Artha,,Oct 17 1953,,0
Ully Triani,https://id.wikipedia.org/wiki/Ully_Triani,,,,0
Unique Priscilla,https://id.wikipedia.org/wiki/Unique_Priscilla,,Sep 21 1970,,0
Ussy Sulistiawaty,https://id.wikipedia.org/wiki/Ussy_Sulistiawaty,,Jul 13 1981,,0
Valerie Thomas,https://id.wikipedia.org/wiki/Valerie_Thomas,,Apr 2 1999,,0
Valerie Tifanka,https://id.wikipedia.org/wiki/Valerie_Tifanka,,Feb 14 1997,,0
Valia Rahma,https://id.wikipedia.org/wiki/Valia_Rahma,,,,0
Vanesha Prescilla,https://id.wikipedia.org/wiki/Vanesha_Prescilla,,Oct 25 1999,,0
Vanessa Angel,https://id.wikipedia.org/wiki/Vanessa_Angel,,Dec 21 1991,,0
Varissa Camelia,https://id.wikipedia.org/wiki/Varissa_Camelia,,Feb 28 1984,,0
Vebby Palwinta,https://id.wikipedia.org/wiki/Vebby_Palwinta,,Aug 3 1996,,0
Velove Vexia,https://id.wikipedia.org/wiki/Velove_Vexia,,Mar 13 1990,,0
Venna Melinda,https://id.wikipedia.org/wiki/Venna_Melinda,,Jul 20 1972,,0
Vera Lasut,https://id.wikipedia.org/wiki/Vera_Lasut,,Oct 11 1982,,0
Verlita Evelyn,https://id.wikipedia.org/wiki/Verlita_Evelyn,,Dec 1 1983,,0
Vicky Monica,https://id.wikipedia.org/wiki/Vicky_Monica,,Apr 17 1990,,0
Vinessa Inez,https://id.wikipedia.org/wiki/Vinessa_Ladiatry_Lileka,,Mar 04 1997,,0
Violenzia Jeanette,https://id.wikipedia.org/wiki/Violenzia_Jeanette,,Jul 7 1990,,0
Viona Rosalina,https://id.wikipedia.org/wiki/Viona_Rosalina,,May 4 1979,,0
Virda Anggraini,https://id.wikipedia.org/wiki/Virda_Anggraini,,Mar 28 1983,,0
Virnie Ismail,https://id.wikipedia.org/wiki/Virnie_Ismail,,,,0
Vitta Mariana,https://id.wikipedia.org/wiki/Vitta_Mariana,,Mar 13 1984,,0
Vivi Samodro,https://id.wikipedia.org/wiki/Vivi_Samodro,,,,0
Vivi Sumanti,https://id.wikipedia.org/wiki/Vivi_Sumanti,,Mar 18 1953,,0
Vonny Cornellya,https://id.wikipedia.org/wiki/Vonny_Cornellya,,,,0
Vonny Kristianda,https://id.wikipedia.org/wiki/Vonny_Kristianda,,May 21 1983,,0
Wanda Hamidah,https://id.wikipedia.org/wiki/Wanda_Hamidah,./foto/Wanda_Hamidah.jpg,Sep 21 1977,,0
Waty Siregar,https://id.wikipedia.org/wiki/Waty_Siregar,,Aug 8 1954,,0
Wendy Wilson,https://id.wikipedia.org/wiki/Wendy_Wilson,,Dec 15 1992,,0
Whulandary Herman,https://id.wikipedia.org/wiki/Whulandary_Herman,,,,0
Wichita Satari,https://id.wikipedia.org/wiki/Wichita_Satari,,Aug 1 1985,,0
Widi Dwinanda,https://id.wikipedia.org/wiki/Widi_Dwinanda,,,,0
Widi Mulia,https://id.wikipedia.org/wiki/Widi_Mulia,,Apr 29 1979,,0
Widyawati,https://id.wikipedia.org/wiki/Widyawati,,Jul 12 1950,,0
Wieke Widowati,https://id.wikipedia.org/wiki/Wieke_Widowati,,,,0
Winnie Yanthi,https://id.wikipedia.org/wiki/Winnie_Yanthi,,Feb 22 1985,,0
Wiwid Gunawan,https://id.wikipedia.org/wiki/Wiwid_Gunawan,,Jun 21 1982,,0
Wizzy,https://id.wikipedia.org/wiki/Wizzy,,Jun 14 1994,,0
Wolly Sutinah,https://id.wikipedia.org/wiki/Wolly_Sutinah,./foto/Mak_Wok.jpg,Jul 17 1915,,0
Wulan Guritno,https://id.wikipedia.org/wiki/Wulan_Guritno,,Apr 14 1981,,0
Inggris,https://id.wikipedia.org/wiki/Inggris,,,,0
Yafi Tesa Zahara,https://id.wikipedia.org/wiki/Yafi_Tesa_Zahara,,Dec 8 2005,,0
Yana Zein,https://id.wikipedia.org/wiki/Yana_Zein,./foto/Yana_Zein.jpg,Aug 27 1969,,0
Rusia,https://id.wikipedia.org/wiki/Rusia,,,,0
Yasamin Jasem,https://id.wikipedia.org/wiki/Yasamin_Jasem,,Feb 21 2004,,0
Yati Octavia,https://id.wikipedia.org/wiki/Yati_Octavia,,,,0
Yati Pesek,https://id.wikipedia.org/wiki/Yati_Pesek,,,,0
