name,link,full_path,dob,taken
Naomi Ivo,https://id.wikipedia.org/wiki/Naomi_Ivo,./foto/NAOMI_IVO.jpg,Mar 27 2006,
Naomi Zaskia,https://id.wikipedia.org/wiki/Naomi_Zaskia,,,
Jerman,https://id.wikipedia.org/wiki/Jerman,,,
Nasya Abigail,https://id.wikipedia.org/wiki/Nasya_Abigail,,Jun 27 1999,
Nasya Marcella,https://id.wikipedia.org/wiki/Nasya_Marcella,,Dec 9 1996,
Natalie Sarah,https://id.wikipedia.org/wiki/Natalie_Sarah,,Dec 1 1983,
Natasha Chairani,https://id.wikipedia.org/wiki/Natasha_Chairani,,,
Natasha Dematra,https://id.wikipedia.org/wiki/Natasha_Dematra,,Apr 9 1998,
Natasha Gott,https://id.wikipedia.org/wiki/Natasha_Gott,,Sep 1 1994,
Natasha Ratulangi,https://id.wikipedia.org/wiki/Natasha_Ratulangi,,Mar 20 1994,
Natasha Rizki,https://id.wikipedia.org/wiki/Natasha_Rizki,,Nov 23 1993,
Natasha Wilona,https://id.wikipedia.org/wiki/Natasha_Wilona,,Dec 15 1998,
Natassa Lengkong,https://id.wikipedia.org/wiki/Natassa_Lengkong,,Nov 18 1992,
Navy Rizky Tavania,https://id.wikipedia.org/wiki/Navy_Rizky_Tavania,,,
Naysilla Mirdad,https://id.wikipedia.org/wiki/Naysilla_Mirdad,,May 23 1988,
Nella Anne,https://id.wikipedia.org/wiki/Nella_Anne,,Jul 6 1976,
Nena Rosier,https://id.wikipedia.org/wiki/Nena_Rosier,,Nov 24 1965,
Neni Anggraeni,https://id.wikipedia.org/wiki/Neni_Anggraeni,,,
Neno Warisman,https://id.wikipedia.org/wiki/Neno_Warisman,,Jun 21 1964,
Nenny Triana,https://id.wikipedia.org/wiki/Nenny_Triana,,May 23 1955,
Nessa Sadin,https://id.wikipedia.org/wiki/Nessa_Sadin,,Aug 6 1981,
Netty Herawati,https://id.wikipedia.org/wiki/Netty_Herawati,,,
Nia Daniaty,https://id.wikipedia.org/wiki/Nia_Daniaty,,Apr 17 1964,
Nia Ramadhani,https://id.wikipedia.org/wiki/Nia_Ramadhani,,Apr 16 1990,
Nia Zulkarnaen,https://id.wikipedia.org/wiki/Nia_Zulkarnaen,,Jun 19 1970,
Nike Ardilla,https://id.wikipedia.org/wiki/Nike_Ardilla,./foto/Nike_Ardilla.jpg,Dec 27 1975,
Niken Anjani,https://id.wikipedia.org/wiki/Niken_Anjani,,Aug 18 1987,
Nikita Mirzani,https://id.wikipedia.org/wiki/Nikita_Mirzani,,Mar 17 1986,
Nikita Willy,https://id.wikipedia.org/wiki/Nikita_Willy,,Jun 29 1994,
Nimaz Dewantary,https://id.wikipedia.org/wiki/Nimaz_Dewantary,,Nov 17 1993,
Nina Anwar,https://id.wikipedia.org/wiki/Nina_Anwar,,,
Nina Tamam,https://id.wikipedia.org/wiki/Nina_Tamam,,Mar 29 1975,
Nina Zatulini,https://id.wikipedia.org/wiki/Nina_Zatulini,,Nov 22 1991,
Nindy Ellesse,https://id.wikipedia.org/wiki/Nindy_Ellesse,,,
Niniek L. Karim,https://id.wikipedia.org/wiki/Niniek_L._Karim,,,
Nirina Zubir,https://id.wikipedia.org/wiki/Nirina_Zubir,,Mar 12 1980,
Madagaskar,https://id.wikipedia.org/wiki/Madagaskar,,,
Nita Ferlina,https://id.wikipedia.org/wiki/Nita_Ferlina,,Feb 22 1984,
Noumira Sjahril,https://id.wikipedia.org/wiki/Noumira_Sjahril,,,
Nova Eliza,https://id.wikipedia.org/wiki/Nova_Eliza,,Jun 4 1980,
Novia Kolopaking,https://id.wikipedia.org/wiki/Novia_Kolopaking,,Nov 9 1972,
Nungki Kusumastuti,https://id.wikipedia.org/wiki/Nungki_Kusumastuti,,Dec 29 1958,
Nunu Datau,https://id.wikipedia.org/wiki/Nunu_Datau,,Jun 7 1971,
Nunung,https://id.wikipedia.org/wiki/Nunung,,Apr 5 1963,
Nur Afni Octavia,https://id.wikipedia.org/wiki/Nur_Afni_Octavia,,Oct 27 1958,
Nuri Maulida,https://id.wikipedia.org/wiki/Nuri_Maulida,,Nov 22 1985,
Nuri Shaden,https://id.wikipedia.org/wiki/Nuri_Shaden,,Feb 25 1984,
Nurnaningsih,https://id.wikipedia.org/wiki/Nurnaningsih,,,
Nurul Arifin,https://id.wikipedia.org/wiki/Nurul_Arifin,./foto/Nurul_Arifin.jpg,Jul 18 1966,2018:06:28
Nurul Hidayati,https://id.wikipedia.org/wiki/Nurul_Hidayati,,Jul 28 1972,
Nycta Gina,https://id.wikipedia.org/wiki/Nycta_Gina,,,
Oki Setiana Dewi,https://id.wikipedia.org/wiki/Oki_Setiana_Dewi,,,
Okie Agustina,https://id.wikipedia.org/wiki/Okie_Agustina,,Aug 25 1982,
Olga Lydia,https://id.wikipedia.org/wiki/Olga_Lydia,,Dec 4 1976,
Olivia Lubis Jensen,https://id.wikipedia.org/wiki/Olivia_Lubis_Jensen,,Apr 11 1993,
Denmark,https://id.wikipedia.org/wiki/Denmark,,,
Oxcerila Paryana,https://id.wikipedia.org/wiki/Oxcerila_Paryana,,Oct 10 1991,
Pamela Bowie,https://id.wikipedia.org/wiki/Pamela_Bowie,,Oct 18 1993,
Paramitha Rusady,https://id.wikipedia.org/wiki/Paramitha_Rusady,,Aug 11 1966,
Paula Rumokoy,https://id.wikipedia.org/wiki/Paula_Rumokoy,./foto/Paula_Rumokoy.jpg,Apr 17 1949,
Paula Verhoeven,https://id.wikipedia.org/wiki/Paula_Verhoeven,,,
Peggy Melati Sukma,https://id.wikipedia.org/wiki/Peggy_Melati_Sukma,,Jun 13 1976,
Permata Sari Harahap,https://id.wikipedia.org/wiki/Permata_Sari_Harahap,,Mar 18 1985,
Pevita Pearce,https://id.wikipedia.org/wiki/Pevita_Pearce,,Oct 6 1992,
Pipik Dian Irawati,https://id.wikipedia.org/wiki/Pipik_Dian_Irawati,,Nov 26 1977,
Poppy Bunga,https://id.wikipedia.org/wiki/Poppy_Bunga,./foto/Poppy-Bunga.jpg,Oct 26 1991,
Poppy Sovia,https://id.wikipedia.org/wiki/Poppy_Sovia,,Sep 23 1984,
Pretty Asmara,https://id.wikipedia.org/wiki/Pretty_Asmara,,Sep 27 1977,
Prilly Latuconsina,https://id.wikipedia.org/wiki/Prilly_Latuconsina,,Oct 15 1996,
Prisia Nasution,https://id.wikipedia.org/wiki/Prisia_Nasution,,Jun 1 1984,
Puput Novel,https://id.wikipedia.org/wiki/Puput_Novel,./foto/Puput_Novel31.JPG,Aug 31 1974,2014:07:18
Putri Anne,https://id.wikipedia.org/wiki/Putri_Anne_(aktris_Indonesia),./foto/Putri_Anne_aktris.jpg,Jun 18 1990,
Putri Ayudya,https://id.wikipedia.org/wiki/Putri_Ayudya,,May 20 1988,
Putri Marino,https://id.wikipedia.org/wiki/Putri_Marino,,Aug 4 1993,
Putri Patricia,https://id.wikipedia.org/wiki/Putri_Patricia,,May 24 1980,
Putri Una,https://id.wikipedia.org/wiki/Putri_Una,,Oct 24 1987,
Puy Brahmantya,https://id.wikipedia.org/wiki/Puy_Brahmantya,,Oct 18 1985,
Qory Sandioriva,https://id.wikipedia.org/wiki/Qory_Sandioriva,,,
Rachel Amanda,https://id.wikipedia.org/wiki/Rachel_Amanda,,,
Rachel Maryam,https://id.wikipedia.org/wiki/Rachel_Maryam,./foto/23%C2%BA_Foro_Parlamentario_Asia_Pac%C3%ADfico_-_Delegaci%C3%B3n_Indonesia_%2816265847862%29.jpg,Apr 20 1980,2015:01:12
Rachquel Nesia,https://id.wikipedia.org/wiki/Rachquel_Nesia,,May 26 1999,
Rahayu Effendi,https://id.wikipedia.org/wiki/Rahayu_Effendi,,Aug 30 1942,
Rahayu Saraswati,https://id.wikipedia.org/wiki/Rahayu_Saraswati,,,
Rahma Azhari,https://id.wikipedia.org/wiki/Rahma_Azhari,,Sep 17 1981,
Rahma Landy,https://id.wikipedia.org/wiki/Rahma_Landy,,,
Rahmi Nurullina,https://id.wikipedia.org/wiki/Rahmi_Nurullina,,Jul 26 1990,
Rae Sita,https://id.wikipedia.org/wiki/Rae_Sita,,,
Australia,https://id.wikipedia.org/wiki/Australia,,,
Raihaanun,https://id.wikipedia.org/wiki/Raihaanun,,Jun 7 1988,
Raisa Andriana,https://id.wikipedia.org/wiki/Raisa_Andriana,./foto/Raisa.png,Jun 6 1990,
Raline Shah,https://id.wikipedia.org/wiki/Raline_Shah,./foto/Raline_Shah_Rotaract_Semanggi_Hariadhi.jpg,Mar 4 1985,2012:08:04
Ranggani Puspandya,https://id.wikipedia.org/wiki/Ranggani_Puspandya,,Jun 12 1989,
Rani Ramadhany,https://id.wikipedia.org/wiki/Rani_Ramadhany,,,
Rani Soraya,https://id.wikipedia.org/wiki/Rani_Soraya,,,
Rania Putri Sari,https://id.wikipedia.org/wiki/Rania_Putri_Sari,,Aug 30 1994,
Ranieta Manopo,https://id.wikipedia.org/wiki/Ranieta_Manopo,,,
Ranty Purnamasari,https://id.wikipedia.org/wiki/Ranty_Purnamasari,,Sep 15 1972,
Raquel Katie Larkin,https://id.wikipedia.org/wiki/Raquel_Katie_Larkin,,Feb 5 1996,
Rara Nawangsih,https://id.wikipedia.org/wiki/Rara_Nawangsih,,Sep 23 1988,
Ratmi B-29,https://id.wikipedia.org/wiki/Ratmi_B-29,,,
Ratna Galih,https://id.wikipedia.org/wiki/Ratna_Galih,,Mar 17 1988,
Ratna Riantiarno,https://id.wikipedia.org/wiki/Ratna_Riantiarno,./foto/Ratna_Riantiarno.jpg,Apr 23 1952,2015:07:28
Ratna Ruthinah,https://id.wikipedia.org/wiki/Ratna_Ruthinah,,,
10 April,https://id.wikipedia.org/wiki/10_April,,,
1928,https://id.wikipedia.org/wiki/1928,,,
Ratnakanya,https://id.wikipedia.org/wiki/Ratnakanya_Annisa_Pinandita,,Nov 23 1998,
Ratu Felisha,https://id.wikipedia.org/wiki/Ratu_Felisha,,Oct 16 1982,
Rebecca Tamara,https://id.wikipedia.org/wiki/Rebecca_Tamara,./foto/Rebecca_Tamara.jpg,Aug 11 1994,
Regina Rengganis,https://id.wikipedia.org/wiki/Regina_Rengganis,,Apr 2 1998,
Reggy Lawalata,https://id.wikipedia.org/wiki/Reggy_Lawalata,,Feb 4 1960,
Rena Tabitha,https://id.wikipedia.org/wiki/Rena_Tabitha,,Jun 22 1979,
Renata Kusmanto,https://id.wikipedia.org/wiki/Renata_Kusmanto,,Nov 7 1982,
Renny Umari,https://id.wikipedia.org/wiki/Renny_Umari,,Jun 2 1983,
Revalina S. Temat,https://id.wikipedia.org/wiki/Revalina_S._Temat,,,
Reyhanna Alhabsyi,https://id.wikipedia.org/wiki/Reyhanna_Alhabsyi,,Apr 16 1998,
Reynavenzka,https://id.wikipedia.org/wiki/Reynavenzka,,Mar 24 1992,
Rheina Maryana,https://id.wikipedia.org/wiki/Rheina_Maryana,,Mar 12 1975,
Ria Irawan,https://id.wikipedia.org/wiki/Ria_Irawan,,Jul 24 1969,
Ria Ricis,https://id.wikipedia.org/wiki/Ria_Ricis,,Jul 1 1995,
Rianti Cartwright,https://id.wikipedia.org/wiki/Rianti_Cartwright,./foto/Signature_of_Rianti_Cartwright.png,Sep 22 1983,
Inggris,https://id.wikipedia.org/wiki/Inggris,,,
Ricca Rachim,https://id.wikipedia.org/wiki/Ricca_Rachim,,,
Richa Novisha,https://id.wikipedia.org/wiki/Richa_Novisha,,Nov 6 1985,
Rieke Dyah Pitaloka,https://id.wikipedia.org/wiki/Rieke_Dyah_Pitaloka,,,
Rima Melati,https://id.wikipedia.org/wiki/Rima_Melati,./foto/Rima_Melati%2C_c._1960.jpg,Aug 22 1939,
Rina Diana,https://id.wikipedia.org/wiki/Rina_Diana,,May 8 1992,
Yunani,https://id.wikipedia.org/wiki/Yunani,,,
Rina Hasyim,https://id.wikipedia.org/wiki/Rina_Hasyim,,Apr 22 1947,
Rini Mentari,https://id.wikipedia.org/wiki/Rini_Mentari,,Aug 4 1994,
Rini S. Bono,https://id.wikipedia.org/wiki/Rini_S._Bono,,Aug 20 1956,
Rini Yulianti,https://id.wikipedia.org/wiki/Rini_Yulianti,,Jul 11 1985,
Ririn Ekawati,https://id.wikipedia.org/wiki/Ririn_Ekawati,./foto/Ririn-ekawati-057.jpg,Nov 11 1982,2011:02:27
Risa Umami,https://id.wikipedia.org/wiki/Risa_Umami,,,
15 Agustus,https://id.wikipedia.org/wiki/15_Agustus,,,
1923,https://id.wikipedia.org/wiki/1923,,,
Risty Tagor,https://id.wikipedia.org/wiki/Risty_Tagor,./foto/Risty_Tagor.jpg,Apr 12 1989,2012:07:17
Rita Sugiarto,https://id.wikipedia.org/wiki/Rita_Sugiarto,,Sep 19 1960,
Rita Zahara,https://id.wikipedia.org/wiki/Rita_Zahara,./foto/Rita_Zahara.jpg,Dec 5 1942,
Roekiah,https://id.wikipedia.org/wiki/Roekiah,,,
Roldiah Matulessy,https://id.wikipedia.org/wiki/Roldiah_Matulessy,,Aug 11 1925,
11 Agustus,https://id.wikipedia.org/wiki/11_Agustus,,,
1925,https://id.wikipedia.org/wiki/1925,,,
Roosilawaty,https://id.wikipedia.org/wiki/Roosilawaty,./foto/Roosliawaty_Nasional_21_Jun_1960_p3.jpg,Apr 15 1939,2012:07:31
Rosnita Putri,https://id.wikipedia.org/wiki/Rosnita_Putri,,Oct 28 1986,
Roweina Umboh,https://id.wikipedia.org/wiki/Roweina_Umboh,,Dec 31 1968,
Ruth Pelupessy,https://id.wikipedia.org/wiki/Ruth_Pelupessy,,Dec 0 1940,
Ryana Dea,https://id.wikipedia.org/wiki/Ryana_Dea,,Dec 7 1989,
Sabai Morscheck,https://id.wikipedia.org/wiki/Sabai_Morscheck,,Oct 3 1988,
Sahila Hisyam,https://id.wikipedia.org/wiki/Sahila_Hisyam,,Apr 20 1992,
Sahira Anjani,https://id.wikipedia.org/wiki/Sahira_Anjani,,May 15 1987,
Saira Jihan,https://id.wikipedia.org/wiki/Saira_Jihan,,Sep 2 1986,
Sally Marcellina,https://id.wikipedia.org/wiki/Sally_Marcellina,,Jul 28 1969,
Salma Paramitha,https://id.wikipedia.org/wiki/Salma_Paramitha,,Nov 29 1999,
Salmah,https://id.wikipedia.org/wiki/Salmah,,,
06 Juni,https://id.wikipedia.org/wiki/06_Juni,,,
1926,https://id.wikipedia.org/wiki/1926,,,
Salshabilla Adriani,https://id.wikipedia.org/wiki/Salshabilla_Adriani,,Aug 12 2000,
Salvita Decorte,https://id.wikipedia.org/wiki/Salvita_Decorte,,Jul 13 1990,
Sandra Dewi,https://id.wikipedia.org/wiki/Sandra_Dewi,,Aug 8 1983,
Sandrinna Michelle,https://id.wikipedia.org/wiki/Sandrinna_Michelle,,,
Sandy Harun,https://id.wikipedia.org/wiki/Sandy_Harun,,Feb 28 1965,
Santi Sardi,https://id.wikipedia.org/wiki/Santi_Sardi,./foto/Santi_sardi.jpg,Jun 3 1969,
Saphira Indah,https://id.wikipedia.org/wiki/Saphira_Indah,,Jul 26 1986,
Sarah Azhari,https://id.wikipedia.org/wiki/Sarah_Azhari,,Jun 16 1978,
Sarah Jane,https://id.wikipedia.org/wiki/Sarah_Jane,,Nov 8 1984,
Sarah Sechan,https://id.wikipedia.org/wiki/Sarah_Sechan,,May 9 1974,
Sarah Shafitri,https://id.wikipedia.org/wiki/Sarah_Shafitri,,May 2 1990,
Sari Narulita,https://id.wikipedia.org/wiki/Sari_Narulita,,Aug 26 1944,
Sarwendah Tan,https://id.wikipedia.org/wiki/Sarwendah_Tan,,Aug 29 1989,
Sausan Machari,https://id.wikipedia.org/wiki/Sausan_Machari,,May 29 1978,
Selena Alesandra,https://id.wikipedia.org/wiki/Selena_Alesandra,,Feb 15 1995,
Senandung Nacita,https://id.wikipedia.org/wiki/Senandung_Nacita,,,
Shae,https://id.wikipedia.org/wiki/Shae,,Feb 16 1994,
Shafira Umm,https://id.wikipedia.org/wiki/Shafira_Umm,,Dec 2 1984,
Shahnaz Haque,https://id.wikipedia.org/wiki/Shahnaz_Haque,,Sep 1 1972,
Shalvynne,https://id.wikipedia.org/wiki/Shalvynne,,Aug 11 1990,
Shandy Aulia,https://id.wikipedia.org/wiki/Shandy_Aulia,,Jun 23 1987,
Shanty,https://id.wikipedia.org/wiki/Shanty,./foto/Shanty_%28foto_oleh_Adi_Wahono%29.jpg,Dec 30 1978,
Shara Aryo,https://id.wikipedia.org/wiki/Shara_Aryo,,May 28 1979,
Shareefa Daanish,https://id.wikipedia.org/wiki/Shareefa_Daanish,,Jun 21 1982,
Inggris,https://id.wikipedia.org/wiki/Inggris,,,
Sharena,https://id.wikipedia.org/wiki/Sharena,,Oct 11 1983,
Sharon Jessica,https://id.wikipedia.org/wiki/Sharon_Jessica,,Apr 25 1993,
Sheila Dara Aisha,https://id.wikipedia.org/wiki/Sheila_Dara_Aisha,,Sep 24 1992,
Sheila Marcia Joseph,https://id.wikipedia.org/wiki/Sheila_Marcia_Joseph,,Sep 3 1989,
Sheila Tohir,https://id.wikipedia.org/wiki/Sheila_Tohir,,May 14 1990,
Sherina Munaf,https://id.wikipedia.org/wiki/Sherina_Munaf,./foto/SherinaMunaf.jpg,Jun 11 1990,2011:07:29
Sherly Malinton,https://id.wikipedia.org/wiki/Sherly_Malinton,,Feb 24 1963,
Sheryl Sheinafia,https://id.wikipedia.org/wiki/Sheryl_Sheinafia,,,
Shierly Rushworth,https://id.wikipedia.org/wiki/Shierly_Rushworth,,,
Shinta Bachir,https://id.wikipedia.org/wiki/Shinta_Bachir,,Feb 7 1986,
Shinta Muin,https://id.wikipedia.org/wiki/Shinta_Muin,./foto/Shinta_Muin.jpeg,Jun 10 1950,
Shireen Sungkar,https://id.wikipedia.org/wiki/Shireen_Sungkar,,,
Shirley Anggraini,https://id.wikipedia.org/wiki/Shirley_Anggraini,,Jul 22 1992,
Sigi Wimala,https://id.wikipedia.org/wiki/Sigi_Wimala,,Jun 21 1983,
Siska Widowati,https://id.wikipedia.org/wiki/Siska_Widowati,,,
Sissy Priscillia,https://id.wikipedia.org/wiki/Sissy_Priscillia,,Apr 5 1985,
Sita Nursanti,https://id.wikipedia.org/wiki/Sita_Nursanti,,Aug 27 1974,
Siti Anizah,https://id.wikipedia.org/wiki/Siti_Anizah,,Nov 9 1989,
Siti Badriah,https://id.wikipedia.org/wiki/Siti_Badriah,,Nov 11 1991,
Sitoresmi Prabuningrat,https://id.wikipedia.org/wiki/Sitoresmi_Prabuningrat,,Mar 7 1950,
Sivia Azizah,https://id.wikipedia.org/wiki/Sivia_Azizah,,,
Sofia W.D.,https://id.wikipedia.org/wiki/Sofia_W.D.,./foto/Sofia_WD_Film_Varia_Nov_1953_p6.jpg,Oct 12 1924,2013:12:11
Sonita Novrianti,https://id.wikipedia.org/wiki/Sonita_Novrianti,,Nov 21 1989,
Sonya Fatmala,https://id.wikipedia.org/wiki/Sonya_Fatmala,,,
Sonya Pandarmawan,https://id.wikipedia.org/wiki/Sonya_Pandarmawan,./foto/Sonya_Pandarmawan_2013-09-22_09-50.jpeg,May 18 1996,
Sophia Latjuba,https://id.wikipedia.org/wiki/Sophia_Latjuba,,Aug 8 1970,
Jerman,https://id.wikipedia.org/wiki/Jerman,,,
Sophie Navita,https://id.wikipedia.org/wiki/Sophie_Navita,,Nov 10 1975,
Soraya Larasati,https://id.wikipedia.org/wiki/Soraya_Larasati,,Jun 11 1986,
Stefanie Hariadi,https://id.wikipedia.org/wiki/Stefanie_Hariadi,,,
Stefanny Margaretha Aay,https://id.wikipedia.org/wiki/Stefanny_Margaretha_Aay,,Mar 31 1993,
Steffi Zamora,https://id.wikipedia.org/wiki/Steffi_Zamora,,Dec 15 2000,
Stella Cornelia,https://id.wikipedia.org/wiki/Stella_Cornelia,,Nov 3 1994,
Stephanie Pascalia,https://id.wikipedia.org/wiki/Stephanie_Pascalia,,,
Stevani Nepa,https://id.wikipedia.org/wiki/Stevani_Nepa,,May 7 1992,
Suparmi,https://id.wikipedia.org/wiki/Suparmi,,,
Susan Bachtiar,https://id.wikipedia.org/wiki/Susan_Bachtiar,,May 2 1973,
Susan Sameh,https://id.wikipedia.org/wiki/Susan_Sameh,,Feb 24 1997,
Susanna Caecilia,https://id.wikipedia.org/wiki/Susanna_Caecilia,,May 25 1955,
Susy Bolle,https://id.wikipedia.org/wiki/Susy_Bolle,,,
Suti Karno,https://id.wikipedia.org/wiki/Suti_Karno,,Apr 27 1966,
Suzanna,https://id.wikipedia.org/wiki/Suzanna,,,
Syarmi Amanda,https://id.wikipedia.org/wiki/Syarmi_Amanda,,Sep 22 1978,
Syifa Hadju,https://id.wikipedia.org/wiki/Syifa_Hadju,,,
Sylvana Herman,https://id.wikipedia.org/wiki/Sylvana_Herman,,,
Sylvia Fully,https://id.wikipedia.org/wiki/Sylvia_Fully,,Sep 24 1988,
Sylvia Widiantono,https://id.wikipedia.org/wiki/Sylvia_Widiantono,,,
Taffana Dewi,https://id.wikipedia.org/wiki/Taffana_Dewi,,Jul 31 1979,
Tamara Bleszynski,https://id.wikipedia.org/wiki/Tamara_Bleszynski,./foto/Tamara1.jpg,Dec 25 1974,
Tamara Tyasmara,https://id.wikipedia.org/wiki/Tamara_Tyasmara,,,
Tania Gunadi,https://id.wikipedia.org/wiki/Tania_Gunadi,,,
Indonesia,https://id.wikipedia.org/wiki/Indonesia,,,
Amerika Serikat,https://id.wikipedia.org/wiki/Amerika_Serikat,,,
Tanty Yosepha,https://id.wikipedia.org/wiki/Tanty_Yosepha,./foto/Tanty_yosepha.jpg,Mar 22 1950,
Tara Basro,https://id.wikipedia.org/wiki/Tara_Basro,,Jun 11 1990,
Tarida Gloria,https://id.wikipedia.org/wiki/Tarida_Gloria,,Aug 25 1960,
Taskya Namya,https://id.wikipedia.org/wiki/Taskya_Namya,,,
Tasya Djerly,https://id.wikipedia.org/wiki/Tasya_Djerly,,Aug 18 1990,
Tasya Kamila,https://id.wikipedia.org/wiki/Tasya_Kamila,./foto/Tasya_Kamila.jpg,Nov 22 1992,
Tatiana Sivek,https://id.wikipedia.org/wiki/Tatiana_Sivek,,Feb 16 1988,
Tatiek Maliyati,https://id.wikipedia.org/wiki/Tatiek_Maliyati,,Nov 10 1934,
10 November,https://id.wikipedia.org/wiki/10_November,,,
1934,https://id.wikipedia.org/wiki/1934,,,
Tatiek Tito,https://id.wikipedia.org/wiki/Tatiek_Tito,,Nov 7 1939,
Tatjana Saphira,https://id.wikipedia.org/wiki/Tatjana_Saphira,,May 21 1997,
Tatyana Akman,https://id.wikipedia.org/wiki/Tatyana_Akman,,Mar 7 1994,
Terry Putri,https://id.wikipedia.org/wiki/Terry_Putri,,Dec 1 1979,
Tessa Kaunang,https://id.wikipedia.org/wiki/Tessa_Kaunang,,Nov 5 1976,
Tetty Liz Indriati,https://id.wikipedia.org/wiki/Tetty_Liz_Indriati,,Nov 8 1957,
Thalita Latief,https://id.wikipedia.org/wiki/Thalita_Latief,,Dec 6 1988,
Tiara Westlake,https://id.wikipedia.org/wiki/Tiara_Westlake,./foto/Tiara_Westlake_2014-04-22_17-02.jpg,Jul 11 1995,
Tien Kadaryono,https://id.wikipedia.org/wiki/Tien_Kadaryono,,,
Tika Bravani,https://id.wikipedia.org/wiki/Tika_Bravani,./foto/Tika_Bravani_on_Kartini_1.jpg,Feb 17 1990,
Tika Panggabean,https://id.wikipedia.org/wiki/Tika_Panggabean,,Oct 3 1970,
Tika Putri,https://id.wikipedia.org/wiki/Tika_Putri,,Nov 1 1989,
Tike Priatnakusumah,https://id.wikipedia.org/wiki/Tike_Priatnakusumah,,Oct 31 1977,
Tina Toon,https://id.wikipedia.org/wiki/Tina_Toon,,Aug 20 1993,
Tissa Biani,https://id.wikipedia.org/wiki/Tissa_Biani,,Jul 24 2002,
Titi Dibyo,https://id.wikipedia.org/wiki/Titi_Dibyo,,,
Titi DJ,https://id.wikipedia.org/wiki/Titi_DJ,,May 27 1966,
Titi Kamal,https://id.wikipedia.org/wiki/Titi_Kamal,,Dec 7 1981,
Titi Qadarsih,https://id.wikipedia.org/wiki/Titi_Qadarsih,,Sep 22 1945,
Titi Rajo Bintang,https://id.wikipedia.org/wiki/Titi_Rajo_Bintang,,Feb 10 1981,
Titiek Puspa,https://id.wikipedia.org/wiki/Titiek_Puspa,./foto/Titiek_Puspa_Varia_cover.jpg,Nov 1 1937,2014:01:05
Titiek Sandhora,https://id.wikipedia.org/wiki/Titiek_Sandhora,,,
Titien Sumarni,https://id.wikipedia.org/wiki/Titien_Sumarni,./foto/Titien_Sumarni%2C_Film_Varia_1.5%2C_cover.jpg,Dec 28 1930,
Tizza Radia,https://id.wikipedia.org/wiki/Tizza_Radia,,,
TJ,https://id.wikipedia.org/wiki/TJ,,,
Tri Yudiman,https://id.wikipedia.org/wiki/Tri_Yudiman,,,
Tsania Marwa,https://id.wikipedia.org/wiki/Tsania_Marwa,,Apr 5 1991,
Tuti Indra Malaon,https://id.wikipedia.org/wiki/Tuti_Indra_Malaon,./foto/Tuti_indra_malaon.JPG,Dec 1 1939,
Tuti Kembang Mentari,https://id.wikipedia.org/wiki/Tuti_Kembang_Mentari,,,
Tuti Mutia,https://id.wikipedia.org/wiki/Tuti_Mutia,,,
Tutie Kirana,https://id.wikipedia.org/wiki/Tutie_Kirana,,Oct 28 1952,
Tuty S,https://id.wikipedia.org/wiki/Tuty_S,,Feb 16 1936,
Tuty Wasiat,https://id.wikipedia.org/wiki/Tuty_Wasiat,,,
Tya Arifin,https://id.wikipedia.org/wiki/Tya_Arifin,,Oct 22 1994,
Tya Ariestya,https://id.wikipedia.org/wiki/Tya_Ariestya,,Mar 30 1986,
Tya Restyana,https://id.wikipedia.org/wiki/Tya_Restyana,,Mar 2 1989,
Tyas Mirasih,https://id.wikipedia.org/wiki/Tyas_Mirasih,,Apr 8 1987,
Uci Bing Slamet,https://id.wikipedia.org/wiki/Uci_Bing_Slamet,,Feb 8 1963,
Uli Auliani,https://id.wikipedia.org/wiki/Uli_Auliani,,Nov 20 1985,
Ully Artha,https://id.wikipedia.org/wiki/Ully_Artha,,Oct 17 1953,
Ully Triani,https://id.wikipedia.org/wiki/Ully_Triani,,,
Unique Priscilla,https://id.wikipedia.org/wiki/Unique_Priscilla,,Sep 21 1970,
Ussy Sulistiawaty,https://id.wikipedia.org/wiki/Ussy_Sulistiawaty,,Jul 13 1981,
Valerie Thomas,https://id.wikipedia.org/wiki/Valerie_Thomas,,Apr 2 1999,
Valerie Tifanka,https://id.wikipedia.org/wiki/Valerie_Tifanka,,Feb 14 1997,
Valia Rahma,https://id.wikipedia.org/wiki/Valia_Rahma,,,
Vanesha Prescilla,https://id.wikipedia.org/wiki/Vanesha_Prescilla,,Oct 25 1999,
Vanessa Angel,https://id.wikipedia.org/wiki/Vanessa_Angel,,Dec 21 1991,
Varissa Camelia,https://id.wikipedia.org/wiki/Varissa_Camelia,,Feb 28 1984,
Vebby Palwinta,https://id.wikipedia.org/wiki/Vebby_Palwinta,,Aug 3 1996,
Velove Vexia,https://id.wikipedia.org/wiki/Velove_Vexia,,Mar 13 1990,
Venna Melinda,https://id.wikipedia.org/wiki/Venna_Melinda,,Jul 20 1972,
Vera Lasut,https://id.wikipedia.org/wiki/Vera_Lasut,,Oct 11 1982,
Verlita Evelyn,https://id.wikipedia.org/wiki/Verlita_Evelyn,,Dec 1 1983,
Vicky Monica,https://id.wikipedia.org/wiki/Vicky_Monica,,Apr 17 1990,
Vinessa Inez,https://id.wikipedia.org/wiki/Vinessa_Ladiatry_Lileka,,Mar 04 1997,
Violenzia Jeanette,https://id.wikipedia.org/wiki/Violenzia_Jeanette,,Jul 7 1990,
Viona Rosalina,https://id.wikipedia.org/wiki/Viona_Rosalina,,May 4 1979,
